Timestamp,Presynaptic,Postsynaptic,Weight
19:58:06,AVBL,AS3,1
19:58:06,PVCR,AVAL,5
19:58:06,PVCL,AVEL,2
19:58:06,RIMR,RIBR,1
19:58:06,AIBL,ASER,1
19:58:06,RMDVL,MVR05,1
19:58:06,AIZR,RIAR,7
19:58:06,SMDVL,MVR02,1
19:58:06,AVER,RMDVR,1
19:58:06,AVAL,DA9,3
19:58:06,RIAL,RIVR,4
19:58:06,VA9,MVL15,5
19:58:06,AVBR,AS1,1
19:58:06,PVCR,AVAR,7
19:58:06,RMDDR,MDL03,2
19:58:06,RIAR,RIVL,1
19:58:06,RMDVL,MVR06,1
19:58:06,RIMR,RIS,1
19:58:06,AVBL,AS4,1
19:58:06,PVCL,AVER,1
19:58:06,AIZR,RIMR,4
19:58:06,AIBL,AVAL,2
19:58:06,AVAL,DB5,2
19:58:06,AVER,RMEV,1
19:58:06,RMDDR,MDL04,1
19:58:06,PVCR,AVAR,3
19:58:06,RMDVL,MVR08,1
19:58:06,AIBR,DVC,2
19:58:06,RIAL,RMDDL,12
19:58:06,SMDDL,MDR06,1
19:58:06,VA9,MVR15,5
19:58:06,VA8,MVR15,6
19:58:06,SMDVL,MVR03,1
19:58:06,AVBR,AS10,1
19:58:06,AVER,SABD,2
19:58:06,RIMR,RIS,1
19:58:06,AVBL,AS5,1
19:58:06,AIZR,SMBDR,5
19:58:06,PVCR,AVBL,8
19:58:06,RMDDR,MDR04,1
19:58:06,RMDVL,OLQDL,1
19:58:06,PVCL,AVJL,3
19:58:06,RIAL,RMDDR,7
19:58:06,AIBL,AVBL,5
19:58:06,AVAL,DB6,1
19:58:06,RIAR,RMDDL,10
19:58:06,VA9,MVL18,5
19:58:06,AIBR,PVT,1
19:58:06,RMDDL,MDR01,1
19:58:06,VA8,MVL15,6
19:58:06,AVER,SABVL,3
19:58:06,AIZR,SMBVR,3
19:58:06,RIAL,RMDL,6
19:58:06,RIMR,RMDL,3
19:58:06,AVAL,DB6,3
19:58:06,ASIR,AIAL,1
19:58:06,PVCL,AVJL,1
19:58:06,RMDVL,RMDDL,1
19:58:06,DD5,MDR17,-5
19:58:06,AIBR,RIAL,1
19:58:06,SMDVL,MVR04,1
19:58:06,DA6,MDL11,6
19:58:06,RMDDL,MDR02,1
19:58:06,SMDDL,MDR07,1
19:58:06,VA8,MVR16,6
19:58:06,AVER,SABVR,3
19:58:06,ASIR,AIAR,3
19:58:06,PVCL,AVJR,1
19:58:06,AVAL,FLPL,1
19:58:06,RIAL,RMDR,6
19:58:06,AIBR,RIBL,4
19:58:06,RIMR,RMDR,1
19:58:06,RMDVL,RMDDR,6
19:58:06,AIZR,SMDDR,1
19:58:06,SMDVL,MVR06,1
19:58:06,SMDDL,MVL02,1
19:58:06,RMDDL,MDR03,1
19:58:06,AVBR,AS3,1
19:58:06,VB9,MVL17,6
19:58:06,AVBL,AS6,1
19:58:06,VA8,MVL16,6
19:58:06,RMDDR,MVR01,1
19:58:06,AIBL,DVC,1
19:58:06,PVCR,AVBR,6
19:58:06,RIAR,RMDDR,11
19:58:06,VA9,MVR18,5
19:58:06,DA6,MDR11,4
19:58:06,ASIR,AIAR,2
19:58:06,PVCL,AVJR,1
19:58:06,AVER,VA1,1
19:58:06,RIAL,RMDVL,9
19:58:06,AVAL,LUAL,1
19:58:06,AIBR,RIGL,3
19:58:06,RMDVL,RMDL,1
19:58:06,SMDVL,PVR,1
19:58:06,RIMR,RMFL,1
19:58:06,RMDDL,MDR04,1
19:58:06,SMDDL,MVL04,1
19:58:06,VA8,AS6,1
19:58:06,DD5,MDL17,-5
19:58:06,DA6,MDL12,4
19:58:06,ASIR,AIBR,1
19:58:06,PVCL,DA2,1
19:58:06,RIAL,RMDVR,11
19:58:06,AVER,VA2,1
19:58:06,AVAL,LUAL,1
19:58:06,AIBR,RIML,16
19:58:06,RMDVL,RMDVR,1
19:58:06,SMDVL,RIAL,3
19:58:06,VB9,MVR17,6
19:58:06,RIMR,RMFR,1
19:58:06,RMDDL,MDR08,2
19:58:06,SMDDL,RIAL,1
19:58:06,VA8,AVAL,10
19:58:07,DA6,MDR12,4
19:58:07,RIAL,SIADL,2
19:58:07,PVCL,DA5,1
19:58:07,ASIR,ASEL,2
19:58:07,AVER,VA3,2
19:58:07,ASGL,AIAL,9
19:58:07,AVAL,PVCL,10
19:58:07,SMDVL,RIAR,8
19:58:07,RMDVR,AVEL,1
19:58:07,AIBR,RIML,1
19:58:07,VB9,MVL20,6
19:58:07,RMDVL,SAAVL,1
19:58:07,RMDDL,MVR01,1
19:58:07,SMDDL,RIAR,1
19:58:07,AVBR,AS4,1
19:58:07,RIMR,SAAVL,3
19:58:07,AVBL,AS7,2
19:58:07,RIAR,RMDL,3
19:58:07,PVCR,AVDL,5
19:58:07,AIBL,FLPL,1
19:58:07,RMDDR,MVR02,1
19:58:07,RIAL,SMDDL,8
19:58:07,ASGL,AIBL,3
19:58:07,VA9,PVCR,1
19:58:07,SMDVL,RIBR,2
19:58:07,AIBR,RIMR,1
19:58:07,AVER,VA4,1
19:58:07,SMDDL,RIBL,1
19:58:07,RMDVL,SMDVL,1
19:58:07,RMDVR,AVER,1
19:58:07,AVAL,PVCL,2
19:58:07,PVCL,DA6,1
19:58:07,VA8,AVAR,4
19:58:07,DA6,MDL13,4
19:58:07,RIMR,SAAVR,3
19:58:07,DD5,MDR18,-5
19:58:07,RIAL,SMDDR,10
19:58:07,ASGL,AINR,1
19:58:07,AVAL,PVCR,6
19:58:07,AVBR,AS5,1
19:58:07,RMDVR,MDL01,1
19:58:07,SMDVL,RIS,1
19:58:07,SMDDL,RIBR,1
19:58:07,AIBR,RIS,1
19:58:07,AVER,VA5,1
19:58:07,PVCL,DB2,3
19:58:07,AVBL,AS9,1
19:58:07,PVCR,AVDR,1
19:58:07,AIBL,PVT,1
19:58:07,RIAR,RMDR,8
19:58:07,RMDDL,OLQVL,1
19:58:07,VB9,MVR20,6
19:58:07,ASIR,ASHR,1
19:58:07,RIMR,SMDDL,2
19:58:07,AVAL,PVCR,5
19:58:07,RIAL,SMDVL,6
19:58:07,SMDDL,RIS,1
19:58:07,ASGL,AINR,1
19:58:07,RMDDR,OLQVR,1
19:58:07,RMDVR,MVL01,1
19:58:07,AVBR,AS6,1
19:58:07,PVCR,AVEL,1
19:58:07,SMDVL,RIVL,1
19:58:07,AIBL,RIBR,4
19:58:07,AIBR,RIVR,1
19:58:07,PVCL,DB3,4
19:58:07,RIAR,RMDVL,12
19:58:07,AVBL,AVAL,7
19:58:07,VA9,PVT,1
19:58:07,AVAL,PVPL,1
19:58:07,RIAL,SMDVR,11
19:58:07,RIMR,SMDDR,4
19:58:07,DD5,MDL18,-5
19:58:07,VA8,AVBR,1
19:58:07,ASGL,AIZL,1
19:58:07,RMDDR,RMDVL,12
19:58:07,SMDDL,RMDDL,1
19:58:07,RMDVR,MVL02,1
19:58:07,DA6,MDR13,4
19:58:07,AIBR,SAADL,1
19:58:07,SMDVL,RIVL,1
19:58:07,PVCL,DB4,3
19:58:07,RIAR,RMDVR,10
19:58:07,AVBL,AVAR,7
19:58:07,AVBR,AS6,1
19:58:07,PVCR,AVER,1
19:58:07,AIBL,RIFL,1
19:58:07,VA9,VB8,6
19:58:07,AIAL,ADAL,1
19:58:07,ASIR,ASIL,1
19:58:07,RMDDL,RMDL,1
19:58:07,VB9,PVCL,2
19:58:07,DD5,MDR20,-5
19:58:07,RMDDR,RMDVR,1
19:58:07,AIBR,SMDDL,3
19:58:07,AVBL,AVBR,1
19:58:07,AVAL,RIMR,3
19:58:07,SMDDL,SMDVR,2
19:58:07,RIAR,SAADR,1
19:58:07,AVBR,AS7,1
19:58:07,VA9,VB8,1
19:58:07,SMDVL,RMDDR,1
19:58:07,DA6,MDL14,4
19:58:07,ASIR,AWCL,1
19:58:07,PVCR,AVJL,3
19:58:07,AIBL,RIGR,1
19:58:07,PVCL,DB5,2
19:58:07,RMDDR,SAADR,1
19:58:07,RMDVR,MVL03,1
19:58:07,AIAL,AIAR,1
19:58:07,RMDDL,RMDVL,1
19:58:07,VA8,DD4,21
19:58:07,AIBR,SMDVL,1
19:58:07,VA9,VB9,4
19:58:07,DD5,MDL20,-5
19:58:07,AVBR,AS7,2
19:58:07,DA6,MDR14,4
19:58:07,AVAL,SABD,4
19:58:07,SMDVL,RMDVL,1
19:58:07,RIAR,SIADL,1
19:58:07,AVBL,AVBR,3
19:58:07,VB9,VA8,3
19:58:07,PVCL,DB6,2
19:58:07,ASIR,AWCR,1
19:58:07,PVCR,AVL,1
19:58:07,AIBL,RIGR,3
19:58:07,RMDDR,SMDDR,1
19:58:07,RMDDL,RMDVR,7
19:58:07,ASGL,ASKL,1
19:58:07,DA6,MDL16,4
19:58:07,VA8,PDER,1
19:58:07,AVAL,SABVR,1
19:58:07,AVBR,AVAL,6
19:58:07,VB9,VA9,4
19:58:07,SMDVL,SMDDR,4
19:58:07,AIBR,VB1,3
19:58:07,DD5,VB8,1
19:58:07,VA9,VD7,1
19:58:07,RIAR,SIADR,1
19:58:07,PVCL,DB7,3
19:58:07,AIBL,RIML,2
19:58:07,PVCR,DA9,1
19:58:07,AVBL,AVDL,1
19:58:07,RMDDR,URYDL,1
19:58:07,RMDDL,SMDDL,1
19:58:07,AVAR,ADER,1
19:58:07,RIML,AIBR,1
19:58:07,SMDVL,SMDVR,1
19:58:07,DD5,VD10,1
19:58:07,AVAL,SDQR,1
19:58:07,PVCR,DB2,1
19:58:07,AVBR,AVAR,7
19:58:07,VB9,VB8,1
19:58:07,RIAR,SIAVL,1
19:58:07,VA8,PVCR,2
19:58:07,DA6,MDR16,4
19:58:07,VA9,VD9,10
19:58:07,AIAL,AIBL,10
19:58:07,AVBL,AVDR,2
19:58:07,AIBL,RIMR,13
19:58:07,PVCL,DVA,4
19:58:07,RMDVR,MVL04,1
19:58:07,AVAR,AS1,1
19:58:07,AIZL,AIAL,3
19:58:07,DA6,VD4,4
19:58:07,DD5,VD9,1
19:58:07,RIAR,SMDDL,7
19:58:07,AVAL,URYDL,1
19:58:07,PVCR,DB3,3
19:58:07,AVBR,AVBL,1
19:58:07,VA9,AVAL,1
19:58:07,VA8,VA8,1
19:58:07,VB9,VB8,3
19:58:07,AVBL,AVEL,1
19:58:07,PVCL,DVA,1
19:58:07,AIBL,RIMR,1
19:58:07,DA6,VD5,3
19:58:07,AVAR,AS1,2
19:58:07,RMDVR,MVL05,1
19:58:07,PVCR,DB4,4
19:58:07,AVBL,AVER,2
19:58:07,VA8,VA9,1
19:58:07,AVAL,URYVR,1
19:58:07,AVBR,AVBL,3
19:58:07,VB9,VD10,5
19:58:07,AIZL,AIBL,2
19:58:07,RIAR,SMDDR,7
19:58:07,VA9,AVBR,1
19:58:07,RIML,AIYL,1
19:58:07,DD4,MDL13,-5
19:58:07,AIBL,RIVL,1
19:58:07,PVCL,PLML,1
19:58:07,AIAL,AIML,2
19:58:07,DA6,VD6,3
19:58:07,RMDVR,MVL06,1
19:58:07,AVAR,AS10,1
19:58:07,ASIL,AIAL,2
19:58:07,AVAL,VA1,3
19:58:07,VB9,AVAL,5
19:58:07,AVBR,DA5,1
19:58:07,VA8,VB6,1
19:58:07,PVCR,DB5,1
19:58:07,AVEL,AS1,1
19:58:07,VA9,DD4,3
19:58:07,AIZL,AIBR,8
19:58:07,AIBL,SAADL,2
19:58:07,AVBL,AVL,1
19:58:07,PVCL,PVCR,2
19:58:07,RIAR,SMDVL,13
19:58:07,AIAL,AIZL,1
19:58:07,VA9,DD5,15
19:58:07,AVAR,AS10,1
19:58:07,VB9,AVAR,4
19:58:07,RMDVR,MVL08,1
19:58:07,AIZL,AIZR,2
19:58:07,ASIL,AIBL,1
19:58:07,AVBR,DB1,3
19:58:07,VA8,VB8,1
19:58:07,PVCR,DB6,2
19:58:07,AVAL,VA10,5
19:58:07,AIBL,SAADR,2
19:58:07,RIAR,SMDVR,7
19:58:07,DA6,AVAL,10
19:58:07,AVEL,AVAL,12
19:58:07,AVBL,DB3,1
19:58:07,PVCL,PVCR,5
19:58:07,RIML,AVAL,1
19:58:07,DD4,MDR13,-5
19:58:07,AIAL,ASER,3
19:58:07,VA8,VB8,3
19:58:07,VB9,AVBL,1
19:58:07,AVBR,DB2,1
19:58:07,AIBL,SMDDR,4
19:58:07,PVCL,RID,5
19:58:07,RMDVR,MVR04,1
19:58:07,AVAL,VA10,1
19:58:07,PVCR,DB7,1
19:58:07,VA9,DVB,1
19:58:07,AVBL,DB4,1
19:58:07,DA6,AVAR,2
19:58:07,AIZL,ASEL,1
19:58:07,AVAR,AS11,6
19:58:07,ASIL,AIYL,2
19:58:07,VA8,VB9,3
19:58:07,PVCL,RIS,2
19:58:07,AIAL,ASGL,1
19:58:07,AVBR,DB3,1
19:58:07,RMDVR,MVR06,1
19:58:07,AVAL,VA11,6
19:58:07,AVBL,DB5,1
19:58:07,PVCR,FLPL,1
19:58:07,VA9,DVC,1
19:58:07,VB9,AVBR,6
19:58:07,VA8,VD7,5
19:58:07,RMDVR,MVR08,1
19:58:07,AVBR,DB4,1
19:58:07,PVCL,SIBVL,2
19:58:07,DD4,MDL15,-5
19:58:07,AIAL,ASHL,1
19:58:07,AVEL,AVAR,7
19:58:07,RIML,AVAR,2
19:58:07,ADFR,ADAR,1
19:58:07,AVAL,VA11,1
19:58:07,AVBL,DB6,2
19:58:07,PVCR,LUAR,1
19:58:07,VB9,DD5,8
19:58:07,RMDVR,OLQDR,1
19:58:07,VA8,VD8,5
19:58:07,PVCL,VB10,2
19:58:07,AIAL,ASIL,2
19:58:07,AVBR,DB5,1
19:58:07,AVAR,AS2,2
19:58:07,AIZL,ASGL,1
19:58:07,ADFR,ADAR,1
19:58:07,AVAL,VA12,2
19:58:07,AVBL,DB7,2
19:58:07,ASIL,AIZL,1
19:58:07,VA8,VD8,1
19:58:07,VB9,DVB,1
19:58:07,PVCR,PDEL,1
19:58:07,RMDVR,RMDDL,4
19:58:07,RIML,AVBL,2
19:58:07,PVCL,VB10,1
19:58:07,AWAL,ADAL,1
19:58:07,AVBL,DVA,1
19:58:07,AIAL,ASKL,3
19:58:07,AVBR,DB6,1
19:58:07,AVAL,VA2,1
19:58:07,ADFR,AIAR,1
19:58:07,DD4,MDR15,-5
19:58:07,AVEL,AVER,1
19:58:07,PVCR,PDEL,1
19:58:07,RMDVR,RMDDR,1
19:58:07,RIML,AVBR,3
19:58:07,PVCL,VB11,1
19:58:07,AVBR,DB7,1
19:58:07,AVAL,VA2,4
19:58:07,AVBL,PVNR,1
19:58:07,AIAL,AWAL,1
19:58:07,AWAL,AFDL,5
19:58:07,AVAR,AS3,1
19:58:07,AIZL,ASHL,1
19:58:07,RIML,AVEL,2
19:58:07,PVCR,PHCR,1
19:58:07,RMDVR,RMDR,1
19:58:07,ASIL,ASER,1
19:58:07,PVCL,VB3,1
19:58:07,AVEL,DA1,5
19:58:07,DD4,MDL16,-5
19:58:07,AVAL,VA3,2
19:58:07,AVBR,DD1,1
19:58:07,AIAL,AWCR,1
19:58:07,AVBL,RIBL,1
19:58:07,SMDVR,MVL02,1
19:58:07,AVAR,AS3,1
19:58:07,RIML,AVER,3
19:58:07,AWAL,AIAL,1
19:58:07,RMDVR,RMDVL,1
19:58:07,PVCR,PLMR,1
19:58:07,PVCL,VB4,1
19:58:07,ASIL,ASIR,1
19:58:07,AIZL,AVER,5
19:58:07,ADFR,AIYR,1
19:58:07,DD4,MDR16,-5
19:58:07,AVAL,VA3,1
19:58:07,AVBR,DVA,1
19:58:07,AWCL,AIAL,2
19:58:07,AIAR,ADAR,1
19:58:07,SMDVR,MVL03,1
19:58:07,AIAL,HSNL,1
19:58:07,AVBL,RIBR,1
19:58:07,AVAR,AS4,1
19:58:07,RIML,MDR05,2
19:58:07,AVEL,DA2,1
19:58:07,RMDVR,SAAVR,1
19:58:07,AWAL,AIYL,1
19:58:08,PVCL,VB5,1
19:58:08,ASIL,ASKL,2
19:58:08,AVBR,HSNR,1
19:58:08,DD4,VC3,1
19:58:08,AIZL,DVA,1
19:58:08,AVAL,VA4,2
19:58:08,PVCR,PVCL,3
19:58:08,SMDDR,MDL04,1
19:58:08,AVAR,AS5,1
19:58:08,AIAL,RIFL,1
19:58:08,SMDVR,MVL04,1
19:58:08,AVBL,RID,1
19:58:08,RMDVR,SIBDR,1
19:58:08,RIML,MVR05,2
19:58:08,AWCL,AIAR,4
19:58:08,AIAR,ADFR,1
19:58:08,ADFR,AIZR,8
19:58:08,PVCR,PVCL,5
19:58:08,AVAR,AS5,1
19:58:08,AVBR,PVNL,2
19:58:08,AIZL,RIAL,8
19:58:08,AVAL,VA4,1
19:58:08,PVCL,VB6,2
19:58:08,RIML,RIBL,1
19:58:08,DD4,VD8,1
19:58:08,ASIL,AWCL,1
19:58:08,AVBL,SDQR,1
19:58:08,AIAL,RMGL,1
19:58:08,RMDVR,SIBVR,1
19:58:08,AVEL,DA3,3
19:58:08,SMDDR,MDL05,1
19:58:08,AWAL,AIZL,10
19:58:08,SMDVR,MVR07,1
19:58:08,ADFL,ADAL,1
19:58:08,AVBL,SIBVL,1
19:58:08,AIZL,RIGL,1
19:58:08,DD4,DD3,1
19:58:08,PVCR,PVDL,1
19:58:08,ASIL,AWCR,1
19:58:08,AVAL,VA5,3
19:58:08,AVBR,RIBL,1
19:58:08,AVAR,AS6,2
19:58:08,RMDVR,SMDVR,1
19:58:08,PVCL,VB8,1
19:58:08,RIML,RIS,1
19:58:08,ADFR,ASHR,1
19:58:08,ADFL,ADAL,1
19:58:08,AVEL,DA4,1
19:58:08,DD5,MDR17,-5
19:58:08,AVBL,VA10,1
19:58:08,AIZL,RIML,4
19:58:08,PVCR,PVR,1
19:58:08,AVAR,AS6,1
19:58:08,RIML,RMDL,1
19:58:08,AVBR,RIBR,1
19:58:08,ASIL,RIBL,1
19:58:08,AVAL,VA5,5
19:58:08,PVCL,VB9,2
19:58:08,ADFR,AUAR,4
19:58:08,AWCR,AIAR,1
19:58:08,AWCL,AIBL,1
19:58:08,AIAR,ADLR,2
19:58:08,ADFL,AIZL,12
19:58:08,AVBL,VA2,1
19:58:08,VB8,MVR17,5
19:58:08,RIML,RMDR,1
19:58:08,AVAR,AS7,3
19:58:08,AIZL,SMBDL,9
19:58:08,AVBR,RID,2
19:58:08,AVAL,VA6,4
19:58:08,PVCR,PVWL,2
19:58:08,AVEL,PVCR,1
19:58:08,ADFR,AWBR,1
19:58:08,AWCR,AIBR,4
19:58:08,SMDDR,MDL06,1
19:58:08,AWAL,ASEL,4
19:58:08,SMDVR,RIAL,7
19:58:08,ADFL,AUAL,5
19:58:08,AVBL,VA7,1
19:58:08,RMDVL,AVER,1
19:58:08,AVBR,SIBVL,1
19:58:08,DD5,MDL17,-5
19:58:08,AVAR,AS7,5
19:58:08,RIML,RMFR,1
19:58:08,PVCR,PVWR,1
19:58:08,AVAL,VA6,6
19:58:08,AIZL,SMBVL,7
19:58:08,ADFR,PVPR,1
19:58:08,AVEL,PVT,1
19:58:08,AVBL,VB1,1
19:58:08,RMDVL,MDR01,1
19:58:08,AVBR,VA4,1
19:58:08,AVAL,VA7,2
19:58:08,AVAR,AS8,6
19:58:08,RIML,SAADR,1
19:58:08,PVCR,PVWR,1
19:58:08,AIZL,VB2,1
19:58:08,ADFR,RIAR,16
19:58:08,AWCL,AIBR,1
19:58:08,AIAR,AIAL,1
19:58:08,VB8,MVL17,5
19:58:08,AVBL,VB10,2
19:58:08,RMDVL,MVL04,1
19:58:08,AVAL,VA8,9
19:58:08,AWCR,AIYL,4
19:58:08,AVAR,AS8,3
19:58:08,RIML,SAAVL,3
19:58:08,AWAL,ASGL,1
19:58:08,AWCL,AIYL,10
19:58:08,PVCR,RID,5
19:58:08,ADFR,RIGR,3
19:58:08,AVBR,VA8,1
19:58:08,ADFL,OLQVL,1
19:58:08,AVEL,RIML,2
19:58:08,SMDDR,MDL08,1
19:58:08,SMDVR,RIAR,5
19:58:08,AVBL,VB11,2
19:58:08,DD5,MDR18,-5
19:58:08,RMDVL,MVR01,1
19:58:08,AVAL,VA8,10
19:58:08,AVAR,AS9,5
19:58:08,AIAR,AIBR,14
19:58:08,AWAL,AWAR,1
19:58:08,RIML,SAAVR,2
19:58:08,PVCR,SIBVR,2
19:58:08,AWCL,ASEL,1
19:58:08,ADFR,RIR,3
19:58:08,AVBR,VA9,1
19:58:08,AWAR,ADFR,3
19:58:08,VB8,MVR18,5
19:58:08,SMDDR,MDR04,1
19:58:08,SMDVR,RIBL,2
19:58:08,PVCR,VA8,2
19:58:08,AVAR,AS9,1
19:58:08,AWAL,AWBL,1
19:58:08,RIML,SMDDR,5
19:58:08,AVEL,RIMR,3
19:58:08,AVAL,VA9,7
19:58:08,ADFR,SMBDR,1
19:58:08,AVBL,VB2,1
19:58:08,AIAR,AIZR,1
19:58:08,AWCL,AVAL,1
19:58:08,AVBR,VA9,1
19:58:08,AWAR,AFDR,7
19:58:08,AWCR,AIYR,9
19:58:08,ADFL,RIAL,15
19:58:08,RMDVL,MVR02,1
19:58:08,SMDDR,MDR06,1
19:58:08,SMDVR,RIVR,1
19:58:08,AVAR,AVAL,1
19:58:08,AVAL,VA9,1
19:58:08,ADFR,SMBVR,2
19:58:08,PVCR,VA9,1
19:58:08,RIML,SMDVL,1
19:58:08,AVBL,VB2,3
19:58:08,DD5,MDL18,-5
19:58:08,SMDDL,MDL04,1
19:58:08,AIAR,ASER,1
19:58:08,AWAR,AIAR,1
19:58:08,AWCL,AWCR,1
19:58:08,AVBR,VB10,1
19:58:08,SMDDR,MVR02,1
19:58:08,SMDVR,RIVR,2
19:58:08,AVEL,RMDVR,1
19:58:08,AVAL,VB9,5
19:58:08,PVCR,VB10,1
19:58:08,AVAR,AVAL,5
19:58:08,ADFR,URXR,1
19:58:08,AWCR,ASEL,1
19:58:08,ADFL,RIGL,1
19:58:08,AVBL,VB4,1
19:58:08,DD5,MDR20,-5
19:58:08,AIAR,ASGR,1
19:58:08,AWAR,AIYR,2
19:58:08,AWCL,RIAL,3
19:58:08,AVBR,VB11,1
19:58:08,SMDVR,RMDDL,1
19:58:08,ASGR,AIAR,10
19:58:08,SMDDR,RIAL,2
19:58:08,RMDDL,MDR01,1
19:58:08,VB8,MVL18,5
19:58:08,PVCR,VB4,3
19:58:08,AVAR,AVBL,1
19:58:08,AWCR,ASGR,1
19:58:08,ADFL,RIR,2
19:58:08,AVBL,VB5,1
19:58:08,DD5,MDL20,-5
19:58:08,AWAR,AIZR,7
19:58:08,AIAR,ASIR,2
19:58:08,AVEL,RMEV,1
19:58:08,RIMR,ADAR,1
19:58:08,RMDVL,MVR03,1
19:58:08,SMDVR,RMDVR,1
19:58:08,SMDDR,RIAR,1
19:58:08,AVBR,VB2,1
19:58:08,ASGR,AIBR,2
19:58:08,AVAR,AVDL,1
19:58:08,AWCR,AWCL,5
19:58:08,PVCR,VB6,2
19:58:08,SMDDL,MDL06,1
19:58:08,ADFL,SMBVL,2
19:58:08,DD5,VB8,1
19:58:08,AIAR,AWAR,1
19:58:08,AVBL,VB6,1
19:58:08,AVBR,VB3,1
19:58:08,SMDVR,SMDDL,2
19:58:08,SMDDR,RIBR,1
19:58:08,AVAR,AVDR,2
19:58:08,RMDDL,MDR02,1
19:58:08,PVCR,VB7,3
19:58:08,AVEL,SABD,6
19:58:08,AWAR,AIZR,1
19:58:08,ASGR,AINL,1
19:58:08,DD5,VD10,1
19:58:08,AIAR,AWAR,1
19:58:08,AVBL,VB7,2
19:58:08,SMDVR,SMDVL,1
19:58:08,VB8,MVR20,5
19:58:08,SMDDR,RIS,1
19:58:08,AVBR,VB4,1
19:58:08,AVAR,AVEL,2
19:58:08,PVCR,VB8,1
19:58:08,AIBR,AFDR,1
19:58:08,DD5,VD9,1
19:58:08,AIAR,AWCL,1
19:58:08,AVBL,VB8,7
19:58:08,SMDDR,RMDDR,1
19:58:08,SMDVR,VB1,1
19:58:08,VB8,MVL20,5
19:58:08,AVAR,AVER,2
19:58:08,AVBR,VB6,2
19:58:08,RIMR,AIBL,4
19:58:08,AVEL,SABVL,7
19:58:08,SMDDL,MDL08,1
19:58:08,RMDVL,MVR04,1
19:58:08,AIBR,AVAR,1
19:58:08,RMDDR,MDL01,1
19:58:08,AIAR,AWCR,3
19:58:08,AVAR,DA1,2
19:58:08,SMDDR,VD1,1
19:58:08,AVBR,VB7,2
19:58:08,AVBL,VB9,1
19:58:08,VB8,AVBL,7
19:58:08,AIBR,AVBR,3
19:58:08,RMDDL,MDR03,1
19:58:08,AIAR,RIFR,2
19:58:08,AVEL,SABVR,3
19:58:08,AWAR,ASEL,1
19:58:08,ASGR,AIYR,1
19:58:08,AVAR,DA1,6
19:58:08,VB8,AVBR,3
19:58:08,AVBR,VB8,3
19:58:08,AVBL,VC3,1
19:58:08,RMDVL,MVR05,1
19:58:08,RIMR,AIBL,1
19:58:08,AIBR,AVEL,1
19:58:08,AVAR,DA2,2
19:58:08,RMDVL,MVR06,1
19:58:08,RIAL,CEPVL,1
19:58:08,AVBR,VB9,6
19:58:08,VB8,DD5,30
19:58:08,SMDDL,MDR02,1
19:58:08,RMDDR,MDL02,1
19:58:08,AVEL,VA1,5
19:58:08,AVAR,DA2,2
19:58:08,RMDVL,MVR08,1
19:58:08,RIAL,RIAR,1
19:58:08,VB8,VA8,3
19:58:08,AVBR,VD10,1
19:58:08,AWAR,ASER,2
19:58:08,ASGR,AIZR,1
19:58:08,RMDDL,MDR04,1
19:58:08,AIBR,DB1,1
19:58:08,AVAR,DA3,3
19:58:08,AVBR,VD3,1
19:58:08,RIAL,RIVL,2
19:58:08,RMDVL,OLQDL,1
19:58:08,SMDVL,MVL03,1
19:58:08,VB8,VA9,9
19:58:08,AVEL,VA3,3
19:58:08,RIMR,AIYR,1
19:58:08,AWAR,AUAR,1
19:58:08,RIAR,CEPVR,1
19:58:08,SMDDL,MDR03,1
19:58:08,AVAR,DA3,2
19:58:08,RMDDR,MDL03,2
19:58:08,RIAL,RIVR,4
19:58:08,RMDVL,RMDDL,1
19:58:08,VB8,VA9,1
19:58:08,AWAR,AWAL,1
19:58:08,RMDDL,MDR08,2
19:58:08,VB9,MVL17,6
19:58:08,AIBL,AFDL,1
19:58:08,SMDDL,MDR04,1
19:58:08,RIAL,RMDDL,12
19:58:08,AVAR,DA4,6
19:58:09,RMDVL,RMDDR,6
19:58:09,AVEL,VD2,1
19:58:09,VB8,VB9,3
19:58:09,AWAR,AWBR,1
19:58:09,RIAR,IL1R,1
19:58:09,RMDDL,MVR01,1
19:58:09,SMDDL,MDR05,1
19:58:09,VA9,MVL15,5
19:58:09,RIAL,RMDDR,7
19:58:09,AVAR,DA4,2
19:58:09,AIBR,DVC,2
19:58:09,RMDVL,RMDL,1
19:58:09,VB8,VB9,3
19:58:09,AWAR,RIFR,2
19:58:09,RIAR,RIAL,4
19:58:09,RMDDL,OLQVL,1
19:58:09,SMDVL,MVL06,1
19:58:09,RIMR,AVAL,2
19:58:09,SMDDL,MDR06,1
19:58:09,AVEL,VD3,1
19:58:09,VB8,VD10,1
19:58:09,RMDVL,RMDVR,1
19:58:09,RMDDL,RMDL,1
19:58:09,AVAR,DA5,2
19:58:09,VB9,MVR17,6
19:58:09,RMDDR,MDL04,1
19:58:09,AWAR,RIGR,1
19:58:09,RIAL,RMDL,6
19:58:09,AIBL,AIYL,1
19:58:09,RIAR,RIVL,1
19:58:09,SMDDL,MDR07,1
19:58:09,AIBR,PVT,1
19:58:09,AVER,AS1,3
19:58:09,VB8,VD9,10
19:58:09,RMDDL,RMDVL,1
19:58:09,AVAR,DA5,5
19:58:09,RIMR,AVAL,3
19:58:09,AWAR,RIR,2
19:58:09,RMDVL,SAAVL,1
